Timestamp;YEAR;FRUITS_VEGGIES;DAILY_STRESS;PLACES_VISITED;CORE_CIRCLE;SUPPORTING_OTHERS;SOCIAL_NETWORK;ACHIEVEMENT;DONATION;BMI_RANGE;TODO_COMPLETED;FLOW;DAILY_STEPS;LIVE_VISION;SLEEP_HOURS;LOST_VACATION;DAILY_SHOUTING;SUFFICIENT_INCOME;PERSONAL_AWARDS;TIME_FOR_PASSION;WEEKLY_MEDITATION;AGE;GENDER;WORK_LIFE_BALANCE_SCORE
15/3/2020;2020;5;3;6;10;10;10;10;3;1;8;3;8;3;7;2;4;1;10;2;4;Less than 20;Female;708.7
15/3/2020;2020;2;4;2;4;6;10;2;3;1;8;7;6;3;5;4;1;2;4;6;7;Less than 20;Female;677.3
15/3/2020;2020;5;2;3;10;10;10;10;1;1;6;7;8;1;8;0;5;1;10;3;10;Less than 20;Male;715.7
15/3/2020;2020;3;3;10;6;5;10;3;3;2;9;8;4;6;8;10;4;1;7;3;3;Less than 20;Female;655.4
16/3/2020;2020;4;3;6;5;6;9;7;2;1;7;5;9;3;7;1;4;2;6;7;6;21 to 35;Male;707.2
16/3/2020;2020;4;1;10;10;5;6;5;2;1;6;8;3;10;8;1;2;1;4;5;7;21 to 35;Male;706.2
16/3/2020;2020;1;4;3;8;4;10;10;2;1;5;2;9;1;7;10;10;2;8;0;4;Less than 20;Male;647.7
16/3/2020;2020;3;1;1;10;0;10;5;0;2;2;4;7;4;8;10;10;1;4;4;8;Less than 20;Male;616.9
16/3/2020;2020;2;3;3;4;2;10;1;2;2;2;4;4;4;5;0;3;1;2;0;5;Less than 20;Male;605.5
16/3/2020;2020;5;3;5;5;10;10;1;5;2;6;5;10;1;6;10;4;2;8;1;7;36 to 50;Male;674.9
16/3/2020;2020;4;3;1;10;6;10;5;1;2;7;4;7;10;7;0;1;2;10;3;8;Less than 20;Male;701.7
16/3/2020;2020;2;3;6;7;5;7;5;3;2;6;2;4;5;7;7;1;2;5;1;6;Less than 20;Female;651.8
16/3/2020;2020;2;3;3;10;4;7;3;2;1;5;5;10;6;9;10;3;2;3;10;2;Less than 20;Male;677.2
16/3/2020;2020;3;1;8;10;9;10;6;1;1;8;4;8;10;9;2;1;2;7;4;10;Less than 20;Female;744.8
16/3/2020;2020;4;4;2;5;5;10;3;3;1;6;5;6;3;7;10;7;1;5;1;5;Less than 20;Female;635.2
16/3/2020;2020;1;5;10;7;3;4;2;0;1;6;1;5;10;4;10;7;1;0;0;0;Less than 20;Female;591.9
16/3/2020;2020;3;4;2;2;2;10;0;0;1;7;1;2;0;9;6;1;1;0;2;2;Less than 20;Female;597.4
16/3/2020;2020;3;5;3;4;5;10;1;1;1;2;4;3;0;8;10;1;1;4;0;1;Less than 20;Female;600.8
16/3/2020;2020;3;3;10;5;3;10;5;1;1;2;3;10;4;8;0;0;2;7;3;5;Less than 20;Male;695.7
16/3/2020;2020;4;5;4;5;5;5;6;3;1;9;0;10;3;5;3;0;1;8;0;0;Less than 20;Female;650.9
16/3/2020;2020;4;3;1;3;0;6;0;0;1;2;0;7;0;3;10;0;1;1;0;1;Less than 20;Female;573.4
16/3/2020;2020;5;5;8;5;8;10;4;0;1;8;4;6;0;8;8;3;2;4;0;7;Less than 20;Female;667.7
17/3/2020;2020;4;5;3;1;3;0;3;0;1;3;1;8;3;9;7;1;1;1;1;3;21 to 35;Female;596.9
17/3/2020;2020;5;0;3;10;10;10;4;3;2;5;1;1;5;6;0;1;2;10;3;10;36 to 50;Male;703.7
17/3/2020;2020;4;2;2;8;6;10;1;5;2;4;2;5;5;7;0;1;2;8;8;3;36 to 50;Female;686
17/3/2020;2020;1;3;3;2;2;10;3;1;1;7;2;2;5;6;7;3;2;2;1;7;21 to 35;Male;630.8
17/3/2020;2020;3;3;5;4;1;10;2;5;1;6;6;6;3;7;10;1;2;2;2;2;Less than 20;Male;657.3
17/3/2020;2020;2;4;2;3;8;6;6;2;2;8;2;5;0;8;2;3;2;5;4;4;Less than 20;Female;642
17/3/2020;2020;0;2;10;5;7;10;8;3;2;3;0;6;5;8;10;1;1;5;2;5;Less than 20;Female;640.5
17/3/2020;2020;5;5;5;10;10;10;1;2;1;4;1;8;3;6;6;6;1;3;2;3;Less than 20;Female;645.6
17/3/2020;2020;3;2;3;8;4;10;6;1;1;4;2;7;2;7;10;0;2;3;2;5;Less than 20;Female;660.9
17/3/2020;2020;4;4;2;10;8;10;8;3;1;7;6;7;4;7;10;3;2;7;3;3;Less than 20;Male;691.5
17/3/2020;2020;2;3;0;6;3;10;10;2;1;8;2;2;2;7;10;3;1;7;4;10;Less than 20;Female;648
17/3/2020;2020;2;5;1;3;3;4;0;1;1;1;1;6;1;8;2;4;1;5;3;7;Less than 20;Female;603.1
17/3/2020;2020;2;4;0;5;3;4;4;0;1;0;1;2;4;9;5;3;1;0;3;5;Less than 20;Female;594
17/3/2020;2020;5;3;10;5;4;10;2;2;1;1;2;10;6;7;10;4;1;5;1;6;Less than 20;Female;654.7
17/3/2020;2020;4;1;10;7;4;10;0;2;1;5;4;5;10;8;1;2;1;3;4;10;Less than 20;Male;694.7
17/3/2020;2020;1;1;0;3;4;10;0;0;1;8;0;8;0;6;0;1;2;7;1;10;Less than 20;Male;659.2
17/3/2020;2020;3;4;10;10;10;10;7;5;1;3;5;2;3;8;0;2;2;8;6;5;Less than 20;Male;721.3
17/3/2020;2020;2;4;8;2;3;10;1;0;1;0;0;7;0;6;10;2;1;1;0;4;Less than 20;Female;591
17/3/2020;2020;1;5;4;5;10;10;5;1;2;6;2;10;10;8;1;3;1;3;8;10;Less than 20;Female;668.5
17/3/2020;2020;5;3;4;3;6;10;7;5;2;3;2;7;5;6;6;0;2;3;2;6;Less than 20;Female;669.2
17/3/2020;2020;4;3;3;5;3;6;4;2;1;0;2;8;0;7;3;2;2;5;1;2;Less than 20;Female;644.1
17/3/2020;2020;3;4;0;7;0;10;2;0;1;3;2;2;2;8;10;3;1;0;2;3;Less than 20;Female;590.4
17/3/2020;2020;4;2;4;5;5;10;7;1;1;5;1;9;4;8;6;10;2;4;1;2;Less than 20;Female;658.1
17/3/2020;2020;2;3;3;3;3;10;5;3;1;5;3;8;5;7;10;3;1;5;2;3;Less than 20;Female;637.3
18/3/2020;2020;4;3;3;5;4;10;10;5;1;7;9;8;3;8;0;2;2;10;8;5;21 to 35;Male;734.4
18/3/2020;2020;4;3;7;6;10;10;10;5;1;7;8;7;2;8;0;3;2;10;8;6;36 to 50;Male;747.8
18/3/2020;2020;2;2;5;10;3;7;1;0;1;6;1;2;1;8;0;0;2;9;1;7;21 to 35;Female;666.9
18/3/2020;2020;3;5;7;3;6;10;4;1;1;5;4;7;5;10;4;10;2;4;6;3;Less than 20;Male;663.2
19/3/2020;2020;1;4;5;5;2;10;1;5;1;3;0;6;0;7;0;2;1;10;1;2;21 to 35;Female;638.6
19/3/2020;2020;1;1;3;5;7;10;5;1;1;7;6;7;4;7;8;2;2;3;6;10;Less than 20;Female;686.4
19/3/2020;2020;1;4;1;6;7;10;8;3;2;2;2;2;4;6;10;1;2;0;1;1;36 to 50;Male;612.1
19/3/2020;2020;2;4;4;5;3;3;2;0;1;2;3;6;5;6;0;10;2;0;0;4;21 to 35;Female;612.9
19/3/2020;2020;5;1;3;6;4;4;3;3;2;2;0;2;6;5;0;7;2;6;0;4;51 or more;Female;634
19/3/2020;2020;3;2;10;8;4;7;2;1;1;8;0;3;4;8;0;5;2;8;1;5;Less than 20;Female;677.3
19/3/2020;2020;2;4;2;10;10;7;6;5;2;5;4;1;9;6;10;1;2;9;8;10;36 to 50;Male;685
19/3/2020;2020;5;2;0;10;10;10;3;3;2;8;0;8;7;7;0;3;2;3;6;7;36 to 50;Female;696.8
20/3/2020;2020;1;2;4;4;2;6;2;5;1;9;0;4;4;7;2;2;2;6;2;5;21 to 35;Female;663.7
20/3/2020;2020;2;4;3;7;4;1;3;0;1;3;0;4;0;7;0;2;1;3;1;3;21 to 35;Male;602.5
20/3/2020;2020;5;2;9;9;3;5;2;2;1;7;4;2;2;8;9;1;2;10;6;9;21 to 35;Female;692.4
20/3/2020;2020;4;3;10;2;2;8;2;3;1;4;3;8;2;7;2;1;2;3;3;2;21 to 35;Male;667.9
20/3/2020;2020;2;4;0;5;0;3;0;0;1;0;3;6;0;6;0;10;2;2;0;2;21 to 35;Female;585.7
20/3/2020;2020;3;3;4;4;3;7;4;0;1;2;0;8;0;9;0;5;1;1;1;10;21 to 35;Female;629.2
21/3/2020;2020;2;5;1;0;1;3;1;0;2;0;3;1;0;3;0;2;1;2;1;3;Less than 20;Female;546.7
21/3/2020;2020;4;3;2;1;3;3;3;2;1;6;4;5;1;6;10;0;2;3;1;6;51 or more;Female;631.4
21/3/2020;2020;4;2;5;3;2;5;0;2;1;5;4;6;2;8;0;1;2;0;2;10;36 to 50;Female;664.3
21/3/2020;2020;5;4;10;10;10;10;4;5;2;3;5;3;5;7;10;2;2;3;2;5;51 or more;Female;677.1
21/3/2020;2020;3;4;6;1;6;3;6;1;1;4;5;2;5;7;10;5;2;7;4;8;21 to 35;Male;646.3
21/3/2020;2020;4;1;6;7;10;5;3;5;2;4;2;3;6;6;0;2;1;5;2;0;36 to 50;Female;653.1
21/3/2020;2020;2;3;7;6;10;5;3;0;2;2;3;7;2;8;0;3;2;6;1;10;21 to 35;Female;657.7
21/3/2020;2020;2;1;1;6;0;7;2;0;1;2;4;2;0;8;4;0;2;2;0;7;21 to 35;Male;629.5
22/3/2020;2020;0;4;3;3;2;3;0;0;2;0;2;2;1;4;7;8;2;3;2;1;36 to 50;Male;550.5
22/3/2020;2020;4;2;3;5;10;6;9;4;1;7;7;5;10;7;1;3;2;8;4;9;36 to 50;Male;730.2
22/3/2020;2020;1;5;0;0;5;0;0;0;2;0;0;1;0;4;10;10;1;10;0;10;51 or more;Female;531.6
22/3/2020;2020;1;4;7;10;3;3;5;1;2;7;1;3;3;7;0;3;1;5;1;3;51 or more;Female;615.9
22/3/2020;2020;1;2;6;5;4;6;8;3;1;6;8;6;4;1;6;6;2;8;7;8;36 to 50;Female;679.9
22/3/2020;2020;5;0;4;10;10;10;10;4;1;10;2;10;7;10;0;4;2;5;2;10;51 or more;Female;759
22/3/2020;2020;5;4;5;5;6;5;3;5;1;10;2;10;10;8;0;2;2;10;6;7;36 to 50;Female;729.7
23/3/2020;2020;3;2;2;2;5;4;3;1;2;3;8;3;5;8;6;3;1;4;2;6;21 to 35;Male;614.4
23/3/2020;2020;2;0;8;5;5;8;4;0;1;0;2;6;2;9;0;2;2;3;2;5;21 to 35;Female;667.9
23/3/2020;2020;2;5;2;4;2;10;8;1;1;5;5;5;0;8;10;7;2;4;2;3;36 to 50;Female;626.7
23/3/2020;2020;5;5;10;4;10;7;10;5;1;6;1;6;9;8;0;3;2;10;1;10;36 to 50;Male;732.3
23/3/2020;2020;1;2;5;1;1;3;2;1;1;4;1;3;0;8;3;0;2;1;1;7;21 to 35;Female;621.2
23/3/2020;2020;5;4;10;10;10;8;4;5;2;6;6;6;5;7;0;1;1;6;8;8;51 or more;Female;708.3
23/3/2020;2020;2;4;5;4;10;5;5;4;2;5;3;1;5;8;0;2;1;10;5;2;36 to 50;Female;648
23/3/2020;2020;2;4;8;4;7;10;1;5;1;7;2;2;0;9;6;2;1;2;3;6;21 to 35;Female;646.7
23/3/2020;2020;2;5;8;4;9;10;2;5;1;7;2;3;0;9;5;7;1;2;3;3;21 to 35;Female;638.4
23/3/2020;2020;3;3;5;3;10;7;4;1;1;7;4;4;2;8;5;4;1;2;8;7;36 to 50;Female;655.4
23/3/2020;2020;5;2;10;5;6;5;5;0;1;4;4;6;3;8;0;6;1;6;1;7;21 to 35;Female;666
23/3/2020;2020;4;4;10;3;3;10;8;0;1;7;6;2;10;8;7;2;2;8;2;7;21 to 35;Male;690.7
23/3/2020;2020;4;2;10;4;8;6;5;5;2;8;7;10;5;8;0;0;2;10;0;10;51 or more;Female;726.3
23/3/2020;2020;1;5;10;5;5;10;4;5;1;10;5;10;5;6;3;0;1;10;2;3;21 to 35;Female;690.2
23/3/2020;2020;4;2;7;8;4;2;3;0;1;6;1;7;2;8;0;2;2;5;2;10;21 to 35;Male;678.1
23/3/2020;2020;3;3;10;5;5;2;3;1;2;1;2;6;10;6;0;1;1;7;10;10;21 to 35;Female;662.2
23/3/2020;2020;4;0;3;2;2;1;4;1;1;8;1;3;0;8;0;0;2;3;2;10;21 to 35;Female;660.3
24/3/2020;2020;2;3;10;10;7;4;5;3;2;7;7;6;5;6;1;5;2;6;7;5;21 to 35;Female;687.7
24/3/2020;2020;5;3;5;6;8;10;2;3;1;8;4;6;5;9;2;1;2;5;3;7;21 to 35;Female;708.7
24/3/2020;2020;5;3;5;6;7;10;4;3;1;8;4;6;5;9;2;1;2;4;3;7;21 to 35;Female;708.7
24/3/2020;2020;2;4;0;2;4;2;1;2;2;5;2;2;3;5;2;4;2;1;1;1;51 or more;Female;584.7
24/3/2020;2020;4;3;10;6;5;10;1;5;2;7;6;10;3;8;0;0;2;4;8;2;21 to 35;Female;704.2
24/3/2020;2020;3;1;4;7;5;6;4;4;2;9;2;9;0;8;0;2;2;4;2;10;51 or more;Female;683.6
24/3/2020;2020;4;0;5;6;10;8;5;2;1;8;8;7;10;7;0;1;2;6;10;10;21 to 35;Male;752.7
24/3/2020;2020;2;3;1;2;5;7;1;5;2;1;0;5;0;7;7;1;2;1;0;7;51 or more;Female;609.5
24/3/2020;2020;2;5;10;10;10;10;0;2;2;10;5;2;0;8;5;1;2;5;6;6;51 or more;Female;672
24/3/2020;2020;4;2;5;3;5;5;0;2;2;5;2;6;1;7;0;0;2;3;0;3;51 or more;Female;636.9
25/3/2020;2020;4;4;2;5;3;2;5;3;1;4;2;5;1;9;4;1;1;3;3;8;51 or more;Female;637.1
25/3/2020;2020;1;4;0;4;1;10;0;0;2;4;2;1;0;6;10;10;2;0;1;7;Less than 20;Female;562.6
25/3/2020;2020;1;5;2;6;10;10;2;4;1;4;1;8;0;6;5;4;1;4;1;0;51 or more;Female;623.5
25/3/2020;2020;4;2;6;6;4;8;2;0;2;9;5;4;7;7;4;1;2;4;1;9;51 or more;Male;667.1
25/3/2020;2020;3;2;5;6;10;10;5;2;2;6;7;8;4;8;8;4;2;8;6;4;36 to 50;Male;685.1
25/3/2020;2020;4;3;10;6;2;5;2;5;1;5;0;9;0;6;10;0;2;7;0;10;51 or more;Female;673
25/3/2020;2020;5;4;3;3;8;10;1;2;2;3;2;3;0;9;5;3;1;3;5;8;21 to 35;Male;624.8
25/3/2020;2020;5;3;10;10;10;8;5;5;1;8;10;10;10;8;0;0;1;10;10;10;21 to 35;Male;773.9
25/3/2020;2020;1;2;10;5;4;10;5;1;1;5;4;6;5;7;10;4;1;10;10;7;36 to 50;Male;672.6
25/3/2020;2020;0;2;0;2;2;2;2;0;1;5;1;5;2;9;1;5;1;6;4;10;21 to 35;Male;615
25/3/2020;2020;5;3;2;5;7;5;8;1;1;6;3;5;5;10;5;4;1;5;6;7;21 to 35;Female;667.9
25/3/2020;2020;2;4;2;4;0;8;1;0;1;3;0;4;0;7;0;0;2;3;1;5;21 to 35;Female;621.2
25/3/2020;2020;2;2;5;4;5;5;5;3;1;4;3;2;0;8;0;2;2;2;3;8;21 to 35;Male;661.8
25/3/2020;2020;2;5;2;4;5;8;3;5;1;7;1;3;2;7;0;3;2;10;0;10;21 to 35;Female;670.3
26/3/2020;2020;2;4;10;2;0;5;5;0;1;7;2;10;0;7;10;2;2;4;0;10;21 to 35;Male;642.8
26/3/2020;2020;2;1;5;7;4;5;2;2;1;8;0;5;10;7;0;1;2;5;0;7;36 to 50;Female;682.6
26/3/2020;2020;3;3;6;4;6;10;3;3;2;9;3;10;4;6;5;2;2;10;2;5;36 to 50;Male;678.3
26/3/2020;2020;1;4;3;2;1;1;0;0;1;2;2;8;0;8;5;1;2;7;5;6;21 to 35;Male;620.5
26/3/2020;2020;2;2;10;4;3;4;0;1;1;8;2;7;1;9;0;3;2;1;1;3;36 to 50;Female;652.8
26/3/2020;2020;5;2;7;10;10;8;10;3;1;9;3;6;10;7;0;2;2;10;10;10;36 to 50;Female;767.8
26/3/2020;2020;5;2;7;5;6;5;5;5;2;7;5;8;1;7;0;0;2;10;1;10;51 or more;Female;705.3
26/3/2020;2020;2;3;5;1;2;3;2;2;1;8;4;4;2;7;0;0;1;2;5;3;21 to 35;Female;631.4
26/3/2020;2020;3;1;7;0;1;2;5;3;1;7;3;5;1;7;1;0;2;6;2;10;51 or more;Female;674.1
27/3/2020;2020;5;2;10;6;4;10;4;5;1;8;5;10;5;8;4;2;2;4;1;4;Less than 20;Female;716.1
27/3/2020;2020;4;3;6;8;7;6;5;4;1;6;3;5;5;8;3;4;2;7;6;7;21 to 35;Female;703.2
27/3/2020;2020;3;1;10;4;6;4;2;0;1;2;2;2;1;7;0;0;2;0;4;7;21 to 35;Male;656.5
27/3/2020;2020;2;4;2;2;5;10;1;3;2;3;1;3;0;7;7;8;1;2;4;1;36 to 50;Female;576.8
27/3/2020;2020;5;3;10;8;6;6;4;3;1;7;3;9;2;8;0;0;2;4;6;2;Less than 20;Female;709.1
27/3/2020;2020;2;5;5;6;8;10;3;3;2;3;1;10;0;7;10;9;2;5;0;2;36 to 50;Female;617.3
27/3/2020;2020;4;1;10;8;6;3;5;3;1;1;2;8;7;6;0;2;2;5;2;7;36 to 50;Female;700
27/3/2020;2020;5;0;10;10;10;2;0;5;1;10;2;10;10;6;0;1;1;5;10;10;21 to 35;Female;741.2
28/3/2020;2020;4;3;8;8;4;5;0;5;1;6;3;10;1;8;0;1;1;4;3;10;21 to 35;Female;685.5
28/3/2020;2020;2;3;10;10;4;7;3;5;1;5;0;7;3;6;1;3;2;6;1;7;21 to 35;Male;687.9
28/3/2020;2020;3;4;8;3;3;6;2;5;1;7;2;4;1;7;3;9;2;8;0;8;21 to 35;Female;656.9
28/3/2020;2020;2;0;5;8;6;5;3;1;1;7;8;7;5;7;0;1;2;1;3;8;21 to 35;Male;696.6
28/3/2020;2020;2;2;3;2;5;4;2;0;2;6;0;1;5;8;5;6;2;3;0;7;51 or more;Female;605.5
28/3/2020;2020;2;2;2;5;3;5;1;0;1;6;1;4;0;8;0;10;2;3;0;3;36 to 50;Female;616.3
29/3/2020;2020;3;5;6;3;3;10;5;2;2;8;4;6;7;8;0;6;2;4;1;3;51 or more;Female;652.4
29/3/2020;2020;2;3;7;7;8;10;10;0;2;8;2;9;10;8;0;4;2;5;6;8;36 to 50;Male;704
29/3/2020;2020;2;2;7;10;8;5;6;4;2;7;2;8;10;6;2;3;2;10;3;6;51 or more;Female;701.7
29/3/2020;2020;1;1;3;4;10;8;0;3;1;7;3;9;5;6;0;0;2;6;2;10;36 to 50;Male;698.5
29/3/2020;2020;4;3;2;10;10;10;5;5;1;5;5;9;0;6;7;1;2;10;5;2;51 or more;Male;705.3
29/3/2020;2020;1;3;7;10;5;5;5;4;1;8;3;3;3;7;0;1;2;6;1;2;36 to 50;Female;678.8
30/3/2020;2020;5;1;4;8;8;6;4;5;1;8;2;8;3;8;0;10;2;10;6;7;36 to 50;Female;717.4
30/3/2020;2020;3;3;1;4;4;1;4;3;2;6;2;1;1;8;5;3;2;10;1;1;21 to 35;Male;617.4
30/3/2020;2020;1;2;5;10;10;10;8;5;1;9;4;6;10;8;0;1;2;10;2;7;51 or more;Male;744.2
30/3/2020;2020;3;3;10;10;8;7;10;0;1;7;4;6;1;8;0;2;2;8;8;7;21 to 35;Female;720.4
30/3/2020;2020;2;2;1;5;5;5;2;1;1;4;5;1;3;7;3;5;2;6;1;2;21 to 35;Female;632.5
30/3/2020;2020;2;4;2;1;2;3;1;1;2;2;0;5;1;7;5;5;2;5;0;5;51 or more;Male;584
30/3/2020;2020;3;3;7;9;3;8;6;2;1;7;4;3;1;8;0;6;1;7;2;6;21 to 35;Female;663.7
30/3/2020;2020;3;2;3;5;6;2;6;3;1;5;1;7;2;7;7;1;1;6;2;9;51 or more;Female;650.7
30/3/2020;2020;4;3;1;2;5;3;1;0;1;7;1;10;0;7;0;3;2;3;1;10;36 to 50;Female;649.6
30/3/2020;2020;2;2;9;6;6;3;8;2;1;8;1;4;7;6;0;2;2;9;1;5;21 to 35;Male;690.7
31/3/2020;2020;2;4;10;7;4;5;2;1;1;1;0;7;0;7;10;10;2;4;0;2;36 to 50;Female;609.9
31/3/2020;2020;2;2;3;6;4;8;2;3;1;4;1;1;1;9;5;1;1;5;3;10;21 to 35;Female;643.1
31/3/2020;2020;3;4;8;7;5;4;4;5;1;5;3;5;1;7;0;6;2;7;3;7;21 to 35;Male;679.2
31/3/2020;2020;3;2;2;5;3;2;4;5;1;6;2;5;1;7;0;2;2;6;2;7;36 to 50;Female;669
13/4/2020;2020;5;3;8;8;6;7;2;2;1;6;1;6;3;5;7;4;2;2;1;8;51 or more;Female;665.4
13/4/2020;2020;4;3;5;5;6;5;6;2;2;7;1;8;5;7;0;7;2;7;2;6;51 or more;Female;664.5
13/4/2020;2020;3;4;8;10;1;10;5;1;1;8;5;10;1;7;10;1;2;3;2;5;36 to 50;Female;673.4
13/4/2020;2020;5;3;10;10;10;10;5;5;1;5;4;8;4;6;0;1;2;6;1;2;21 to 35;Female;723.8
13/4/2020;2020;5;3;10;10;10;10;6;5;1;5;3;8;4;6;0;1;2;6;1;2;21 to 35;Female;723.8
13/4/2020;2020;2;2;5;2;10;10;3;0;1;6;8;7;4;7;4;6;2;4;1;2;36 to 50;Female;664.3
13/4/2020;2020;2;5;4;4;10;10;10;5;1;7;3;1;5;6;5;5;2;10;1;10;51 or more;Female;690.1
13/4/2020;2020;3;4;1;1;2;2;3;3;2;3;1;4;4;4;2;4;1;1;3;3;21 to 35;Male;579.8
13/4/2020;2020;4;2;5;9;10;3;2;1;2;4;1;1;2;6;0;0;2;8;8;7;51 or more;Female;668
13/4/2020;2020;4;3;10;10;3;3;1;1;1;7;5;3;5;7;3;0;2;10;10;7;21 to 35;Male;702.6
13/4/2020;2020;2;1;4;5;5;4;2;5;2;8;1;3;10;8;0;1;2;5;4;5;36 to 50;Female;673.9
13/4/2020;2020;5;3;5;6;3;4;10;5;1;10;6;10;10;7;0;2;2;10;6;10;51 or more;Female;749.9
13/4/2020;2020;4;3;2;1;4;10;1;2;1;7;6;9;1;5;0;3;2;10;1;10;51 or more;Male;683
13/4/2020;2020;2;4;1;5;10;5;4;1;2;5;1;1;0;6;0;2;2;2;2;5;36 to 50;Female;618.7
14/4/2020;2020;4;4;10;10;5;3;7;5;2;9;2;5;2;6;10;1;1;9;9;4;36 to 50;Female;665.4
14/4/2020;2020;2;2;2;4;3;5;1;5;1;2;1;7;6;7;0;2;1;2;2;7;21 to 35;Male;643.9
14/4/2020;2020;1;2;1;3;1;1;3;0;1;0;3;1;0;5;0;1;2;3;1;10;21 to 35;Male;611.7
14/4/2020;2020;1;4;10;10;10;10;3;5;2;8;9;3;3;4;6;0;2;10;8;1;36 to 50;Female;693.5
14/4/2020;2020;2;2;3;5;2;2;3;3;1;7;1;9;1;8;0;1;2;10;2;9;21 to 35;Female;678.5
14/4/2020;2020;2;4;10;3;2;3;10;5;1;3;2;10;0;5;0;3;1;4;1;4;21 to 35;Female;649.2
14/4/2020;2020;1;1;10;8;10;10;3;0;1;9;2;5;3;8;0;1;2;3;10;4;21 to 35;Female;706.6
14/4/2020;2020;2;1;3;6;0;4;3;0;1;4;3;2;10;10;10;2;1;0;4;10;21 to 35;Male;629.9
15/4/2020;2020;2;3;8;7;6;9;4;5;1;7;2;4;2;7;0;3;2;8;3;7;21 to 35;Female;697.7
15/4/2020;2020;5;3;1;3;2;8;6;1;1;1;0;4;10;7;10;2;1;5;0;2;21 to 35;Female;619.5
15/4/2020;2020;5;1;1;6;2;2;3;2;1;9;10;6;7;9;0;3;2;3;10;10;21 to 35;Male;712.1
15/4/2020;2020;2;1;3;3;3;5;2;2;1;7;6;8;8;7;0;0;2;4;3;8;Less than 20;Male;688.3
15/4/2020;2020;5;3;10;10;10;10;10;5;1;7;10;10;5;7;0;1;2;10;10;10;36 to 50;Male;789
15/4/2020;2020;5;4;10;7;3;4;3;1;1;8;2;10;0;8;0;0;2;10;2;6;36 to 50;Female;695.7
15/4/2020;2020;3;5;1;5;10;10;5;5;2;1;1;4;0;8;3;2;2;10;1;5;36 to 50;Female;652
16/4/2020;2020;2;1;8;10;6;4;4;2;1;3;2;2;1;9;1;2;2;5;0;10;21 to 35;Male;677.3
16/4/2020;2020;2;1;8;10;6;4;5;2;1;3;2;2;2;9;1;2;2;6;1;10;21 to 35;Male;684.1
16/4/2020;2020;2;4;5;6;10;10;5;4;1;4;3;6;4;10;0;1;1;5;0;3;Less than 20;Female;673.2
16/4/2020;2020;2;4;7;6;10;6;1;5;1;9;6;8;4;6;5;1;2;5;2;10;51 or more;Female;700
16/4/2020;2020;2;3;2;4;2;10;3;3;2;6;0;6;2;8;2;2;2;4;0;3;21 to 35;Female;632
16/4/2020;2020;1;5;10;10;2;5;1;0;1;2;1;5;5;7;4;5;2;10;2;7;21 to 35;Male;648.6
16/4/2020;2020;2;3;4;10;5;10;4;1;1;5;3;10;2;8;5;0;1;5;1;3;21 to 35;Female;658.3
16/4/2020;2020;2;2;8;6;2;10;7;3;1;7;3;7;1;8;0;1;2;5;4;10;21 to 35;Male;705.3
17/4/2020;2020;0;0;0;5;0;1;0;0;2;2;0;1;0;8;10;6;1;1;0;10;36 to 50;Female;549.4
17/4/2020;2020;2;4;2;5;2;10;1;2;2;1;5;2;0;6;0;3;2;6;3;3;36 to 50;Female;618.9
17/4/2020;2020;2;2;0;2;1;2;3;0;2;2;4;8;0;6;3;3;1;0;3;7;51 or more;Female;584.4
17/4/2020;2020;2;1;9;4;3;4;8;2;2;7;5;4;1;7;0;4;2;5;5;10;Less than 20;Female;672.2
17/4/2020;2020;5;3;5;5;4;7;6;1;1;10;3;7;2;7;5;1;2;10;3;5;21 to 35;Female;689.8
17/4/2020;2020;5;3;10;10;10;10;3;5;1;8;2;5;2;7;0;5;2;5;2;7;51 or more;Female;716.6
17/4/2020;2020;2;3;5;3;3;4;2;2;1;1;0;10;0;8;5;2;1;2;0;3;21 to 35;Female;609
17/4/2020;2020;4;3;4;5;7;6;4;2;2;1;2;7;0;7;1;4;1;10;1;5;51 or more;Male;632
17/4/2020;2020;5;5;1;0;0;4;0;0;1;1;0;3;0;6;10;0;1;2;0;7;51 or more;Male;569.8
18/4/2020;2020;5;1;10;5;4;4;5;1;1;6;5;5;3;9;0;2;2;4;1;10;21 to 35;Female;698.3
18/4/2020;2020;4;0;10;3;3;5;5;0;1;0;0;10;0;8;0;0;2;6;0;10;21 to 35;Female;680.4
19/4/2020;2020;3;2;10;9;8;10;10;5;1;6;6;5;5;7;2;7;2;5;8;5;51 or more;Female;728.5
19/4/2020;2020;4;4;8;5;2;6;8;2;1;10;1;2;8;8;0;2;2;9;2;7;21 to 35;Female;695.8
19/4/2020;2020;2;2;8;5;10;10;3;1;1;9;6;7;5;8;2;0;2;8;1;4;36 to 50;Male;707
19/4/2020;2020;1;3;0;4;10;10;1;5;1;6;2;4;0;9;0;7;1;5;6;10;36 to 50;Female;659
19/4/2020;2020;4;3;5;2;2;3;2;2;1;8;2;8;0;9;10;2;2;2;3;10;36 to 50;Female;649.6
19/4/2020;2020;3;3;10;5;4;4;6;2;2;9;2;4;3;7;10;1;2;10;3;10;21 to 35;Female;665.4
19/4/2020;2020;2;3;8;3;8;8;6;3;2;5;2;6;1;8;7;4;2;5;2;5;36 to 50;Male;649
20/4/2020;2020;1;5;2;0;2;3;2;0;2;5;1;5;1;8;0;8;1;1;2;9;51 or more;Male;572.3
